ID	City	State	StateName	Population	Density	Timezone
1840021320	Yreka	CA	California	7833	302.9	America/Los_Angeles
1840002609	Ripon	WI	Wisconsin	7823	607.2	America/Chicago
1840000926	Campbell	OH	Ohio	7819	812.2	America/New_York
1630035613	Arroyo	PR	Puerto Rico	7818	2168.5	America/Puerto_Rico
1840029454	Gresham Park	GA	Georgia	7816	1074.9	America/New_York
1840073578	Fort Belvoir	VA	Virginia	7815	340.9	America/New_York
1840002832	Jackson	WI	Wisconsin	7814	793.0	America/Chicago
1840007094	Blair	NE	Nebraska	7813	547.4	America/Chicago
1840021696	Wagoner	OK	Oklahoma	7813	301.3	America/Chicago
1840015022	Quincy	FL	Florida	7811	258.9	America/New_York
1840073513	Middleborough Center	MA	Massachusetts	7807	767.5	America/New_York
1840015004	Ponchatoula	LA	Louisiana	7805	638.6	America/Chicago
1840007390	Withamsville	OH	Ohio	7803	963.2	America/New_York
1840005059	North Patchogue	NY	New York	7800	1526.4	America/New_York
1840004489	Westmere	NY	New York	7798	950.0	America/New_York
1840005356	Glen Ridge	NJ	New Jersey	7797	2361.6	America/New_York
1840003109	Grand Ledge	MI	Michigan	7795	784.4	America/Detroit
1840013680	Auburn	GA	Georgia	7794	444.3	America/New_York
1840014509	Ripley	TN	Tennessee	7794	233.8	America/Chicago
1840073844	Inverness Highlands South	FL	Florida	7788	536.2	America/New_York
1840000449	Webster City	IA	Iowa	7787	338.1	America/Chicago
1840019207	South San Gabriel	CA	California	7786	3604.1	America/Los_Angeles
1840001533	Brigantine	NJ	New Jersey	7784	460.8	America/New_York
1840006407	Bellwood	VA	Virginia	7783	518.4	America/New_York
1840001350	Palmyra	PA	Pennsylvania	7783	1562.9	America/New_York
1840005709	Brunswick	MD	Maryland	7781	917.4	America/New_York
1840005516	Fort Dix	NJ	New Jersey	7781	294.1	America/New_York
1840003001	Jefferson	WI	Wisconsin	7778	514.9	America/Chicago
1840011173	Round Lake Park	IL	Illinois	7778	1455.1	America/Chicago
1840013467	Brevard	NC	North Carolina	7777	560.5	America/New_York
1840005257	Garden City Park	NY	New York	7775	3024.3	America/New_York
1840001624	Bonner Springs	KS	Kansas	7770	192.0	America/Chicago
1630035569	Sabana Seca	PR	Puerto Rico	7769	2714.2	America/Puerto_Rico
1840024489	Four Corners	MD	Maryland	7766	2048.8	America/New_York
1840019620	Jersey Village	TX	Texas	7763	887.2	America/Chicago
1840019596	Cleveland	TX	Texas	7756	159.3	America/Chicago
1840019818	Quincy	WA	Washington	7754	484.7	America/Los_Angeles
1840009276	Princeton	IL	Illinois	7749	363.1	America/Chicago
1840020128	Farr West	UT	Utah	7747	505.2	America/Denver
1840004330	Baldwinsville	NY	New York	7746	937.6	America/New_York
1840020656	Lucas	TX	Texas	7746	191.7	America/Chicago
1840006750	Dayton	MN	Minnesota	7745	127.7	America/Chicago
1840003175	Albion	MI	Michigan	7732	676.9	America/Detroit
1840004962	Mount Ivy	NY	New York	7730	2025.4	America/New_York
1840005462	Glenside	PA	Pennsylvania	7726	2346.1	America/New_York
1840000832	Bloomingdale	NJ	New Jersey	7726	338.9	America/New_York
1840007420	Boonville	MO	Missouri	7725	386.6	America/Chicago
1840003614	Fanwood	NJ	New Jersey	7723	2225.9	America/New_York
1840011266	Inverness	IL	Illinois	7722	456.3	America/Chicago
1840008925	Shorewood	MN	Minnesota	7722	561.4	America/Chicago
1840145023	Watsessing	NJ	New Jersey	7720	4817.6	America/New_York
1840005273	Manhasset	NY	New York	7720	1249.7	America/New_York
1840002921	Mount Horeb	WI	Wisconsin	7717	918.9	America/Chicago
1840003076	St. Johns	MI	Michigan	7711	706.6	America/Detroit
1840001703	Wellington	KS	Kansas	7710	390.8	America/Chicago
1840016845	Tyrone	GA	Georgia	7710	238.0	America/New_York
1840043421	Providence Village	TX	Texas	7710	1082.9	America/Chicago
1840000683	Gettysburg	PA	Pennsylvania	7709	1793.3	America/New_York
1840023236	Makawao	HI	Hawaii	7704	838.9	Pacific/Honolulu
1840009870	Park City	KS	Kansas	7703	296.1	America/Chicago
1840004149	Ilion	NY	New York	7703	1193.0	America/New_York
1840009133	Park City	IL	Illinois	7702	2570.1	America/Chicago
1840008253	Fairlawn	OH	Ohio	7697	651.0	America/New_York
1840022873	Ruidoso	NM	New Mexico	7696	184.2	America/Denver
1840020000	Emmett	ID	Idaho	7694	1120.6	America/Boise
1840002547	Ludington	MI	Michigan	7691	883.7	America/Detroit
1840073506	Mansfield Center	MA	Massachusetts	7690	1077.4	America/New_York
1840013074	Etowah	NC	North Carolina	7689	168.1	America/New_York
1840074293	Larkfield-Wikiup	CA	California	7688	559.2	America/Los_Angeles
1840136771	Twin Lakes	CO	Colorado	7686	1805.1	America/Denver
1840008320	Kenton	OH	Ohio	7685	593.5	America/New_York
1840000937	Ellwood City	PA	Pennsylvania	7684	1276.6	America/New_York
1840020646	Lake Dallas	TX	Texas	7682	1221.8	America/Chicago
1840019048	Catoosa	OK	Oklahoma	7680	248.3	America/Chicago
1840003040	Hales Corners	WI	Wisconsin	7677	928.7	America/Chicago
1840034124	Northridge	OH	Ohio	7675	967.4	America/New_York
1840035778	Southeast Arcadia	FL	Florida	7675	409.3	America/New_York
1840019032	Earlimart	CA	California	7674	1020.6	America/Los_Angeles
1840009590	Parkville	MO	Missouri	7669	199.1	America/Chicago
1840009356	Seward	NE	Nebraska	7667	664.4	America/Chicago
1840020267	Lamar	CO	Colorado	7667	564.1	America/Denver
1840007163	Canfield	OH	Ohio	7662	579.6	America/New_York
1840017419	Jennings Lodge	OR	Oregon	7662	1861.1	America/Los_Angeles
1840016154	Kill Devil Hills	NC	North Carolina	7658	527.2	America/New_York
1840014678	New Albany	MS	Mississippi	7657	162.1	America/Chicago
1840028779	South Apopka	FL	Florida	7653	1394.2	America/New_York
1840039458	Fairwood	MD	Maryland	7653	866.0	America/New_York
1840015372	Marion	NC	North Carolina	7652	494.6	America/New_York
1840017983	Cherry Valley	CA	California	7652	368.8	America/Los_Angeles
1840029055	McGregor	FL	Florida	7650	1248.5	America/New_York
1840006443	Farmville	VA	Virginia	7647	384.7	America/New_York
1840000379	Clear Lake	IA	Iowa	7642	273.7	America/Chicago
1840074539	Oroville East	CA	California	7640	136.6	America/Los_Angeles
1840006553	Collinsville	VA	Virginia	7640	375.4	America/New_York
1840016141	Oak Ridge	NC	North Carolina	7637	176.0	America/New_York
1840041774	Long Branch	VA	Virginia	7635	1192.9	America/New_York
1840005530	Mystic Island	NJ	New Jersey	7635	425.9	America/New_York
1840002997	Hudsonville	MI	Michigan	7633	715.6	America/Detroit
1840020422	Piedmont	OK	Oklahoma	7629	67.9	America/Chicago
1840021560	Santa Clara	UT	Utah	7625	485.5	America/Denver
1840014667	Clinton	SC	South Carolina	7624	283.5	America/New_York
1840008530	Jerseyville	IL	Illinois	7623	562.0	America/Chicago
1840007130	Hubbard	OH	Ohio	7618	730.1	America/New_York
1840006341	Ashland	VA	Virginia	7617	408.6	America/New_York
1840007067	Bondurant	IA	Iowa	7617	319.1	America/Chicago
1840015258	London	KY	Kentucky	7612	233.3	America/New_York
1840006864	Decorah	IA	Iowa	7611	407.4	America/Chicago
1840020473	Ojai	CA	California	7610	674.5	America/Los_Angeles
1840013816	Burton	SC	South Carolina	7603	351.5	America/New_York
1840015085	Inverness	FL	Florida	7602	352.3	America/New_York
1840000766	Pittston	PA	Pennsylvania	7601	1917.6	America/New_York
1840022916	Wickenburg	AZ	Arizona	7600	110.7	America/Phoenix
1840003634	Dunellen	NJ	New Jersey	7598	2761.8	America/New_York
1840036514	Monahans	TX	Texas	7595	101.4	America/Chicago
1840005265	Hewlett	NY	New York	7590	3327.8	America/New_York
1840018328	Southwest Ranches	FL	Florida	7589	225.8	America/New_York
1840004833	Lakes of the Four Seasons	IN	Indiana	7589	1286.5	America/Chicago
1840020701	River Oaks	TX	Texas	7586	1443.6	America/Chicago
1840001277	White Oak	PA	Pennsylvania	7585	442.4	America/New_York
1840075835	Franklin	CA	California	7581	1445.3	America/Los_Angeles
1840073580	Fort Lee	VA	Virginia	7577	490.7	America/New_York
1840013789	Red Chute	LA	Louisiana	7577	317.3	America/Chicago
1840001683	Fort Scott	KS	Kansas	7569	523.5	America/Chicago
1840002910	Cottage Grove	WI	Wisconsin	7567	622.9	America/Chicago
1840021516	Fairfax	CA	California	7567	1311.3	America/Los_Angeles
1840026845	Woodlake	VA	Virginia	7566	1206.3	America/New_York
1840020273	Enoch	UT	Utah	7563	367.4	America/Denver
1840014348	Pikeville	KY	Kentucky	7563	140.6	America/New_York
1840020027	Lander	WY	Wyoming	7561	311.2	America/Denver
1840019561	West Livingston	TX	Texas	7559	122.8	America/Chicago
1840037094	Mila Doce	TX	Texas	7554	887.6	America/Chicago
1630023623	Utuado	PR	Puerto Rico	7554	1599.2	America/Puerto_Rico
1840039259	Waikele	HI	Hawaii	7551	2649.5	Pacific/Honolulu
1840019833	North Bend	WA	Washington	7549	670.4	America/Los_Angeles
1840018840	Cotati	CA	California	7545	1554.2	America/Los_Angeles
1840013960	Breaux Bridge	LA	Louisiana	7544	377.5	America/Chicago
1840005333	Williston Park	NY	New York	7543	4650.5	America/New_York
1840015787	Swainsboro	GA	Georgia	7542	231.5	America/New_York
1840000607	Independence	OH	Ohio	7539	305.6	America/New_York
1840014121	Odessa	FL	Florida	7538	542.6	America/New_York
1840021802	Tuttle	OK	Oklahoma	7533	98.7	America/Chicago
1840014319	Mount Sterling	KY	Kentucky	7532	647.0	America/New_York
1840006036	Mantua	VA	Virginia	7531	1228.0	America/New_York
1840073872	North Weeki Wachee	FL	Florida	7529	201.6	America/New_York
1840026664	Savage	MD	Maryland	7528	1062.3	America/New_York
1840020285	Hughson	CA	California	7523	1523.7	America/Los_Angeles
1840008229	Knoxville	IA	Iowa	7523	629.0	America/Chicago
1840001991	Iron Mountain	MI	Michigan	7522	385.1	America/Menominee
1840019450	Kaufman	TX	Texas	7520	310.6	America/Chicago
1840000892	Creston	IA	Iowa	7519	559.5	America/Chicago
1840001391	New Cumberland	PA	Pennsylvania	7515	1732.6	America/New_York
1840018472	Chehalis	WA	Washington	7512	499.4	America/Los_Angeles
1840035398	DuBois	PA	Pennsylvania	7509	900.8	America/New_York
1840028991	Lely Resort	FL	Florida	7505	580.9	America/New_York
1840003110	Hastings	MI	Michigan	7504	556.0	America/Detroit
1840153063	Bull Run	VA	Virginia	7504	200.9	America/New_York
1840021489	Sebastopol	CA	California	7503	1539.1	America/Los_Angeles
1840008742	Marshfield	MO	Missouri	7501	524.6	America/Chicago
1840021640	Woodlake	CA	California	7495	1015.6	America/Los_Angeles
1840019987	Madras	OR	Oregon	7494	354.7	America/Los_Angeles
1840001505	Berlin	NJ	New Jersey	7489	804.6	America/New_York
1840003099	Brighton	MI	Michigan	7486	822.5	America/Detroit
1840003779	Haddon Heights	NJ	New Jersey	7484	1844.9	America/New_York
1840026444	Blandon	PA	Pennsylvania	7484	651.1	America/New_York
1840021424	Eagle	CO	Colorado	7481	494.3	America/Denver
1840014187	Arcadia	FL	Florida	7480	652.2	America/New_York
1840017250	Longboat Key	FL	Florida	7479	708.1	America/New_York
1840000028	Vernon	WI	Wisconsin	7478	96.3	America/Chicago
1840023421	Kenai	AK	Alaska	7477	99.1	America/Anchorage
1840006604	Crookston	MN	Minnesota	7472	557.7	America/Chicago
1840008084	Marengo	IL	Illinois	7471	324.0	America/Chicago
1840009755	Tell City	IN	Indiana	7470	636.2	America/Indiana/Tell_City
1840013973	St. Rose	LA	Louisiana	7469	454.9	America/Chicago
1840013607	Batesville	MS	Mississippi	7464	144.4	America/Chicago
1840000240	Old Town	ME	Maine	7458	74.2	America/New_York
1840020262	Escalon	CA	California	7456	1263.9	America/Los_Angeles
1840000145	Caribou	ME	Maine	7454	36.3	America/New_York
1840013578	Homeland Park	SC	South Carolina	7451	611.0	America/New_York
1840013610	Hartsville	SC	South Carolina	7450	481.0	America/New_York
1840020181	Gridley	CA	California	7444	1377.5	America/Los_Angeles
1840020336	Page	AZ	Arizona	7444	75.3	America/Phoenix
1840004226	Shields	MI	Michigan	7444	364.8	America/Detroit
1840005292	Great Neck Plaza	NY	New York	7443	5918.8	America/New_York
1840020981	Floresville	TX	Texas	7440	373.5	America/Chicago
1840001479	Palmyra	NJ	New Jersey	7437	1552.7	America/New_York
1840143400	Wildewood	MD	Maryland	7436	1015.9	America/New_York
1840021195	Umatilla	OR	Oregon	7433	575.5	America/Los_Angeles
1840018994	Bloomfield	NM	New Mexico	7430	154.7	America/Denver
1840004940	Pleasantville	NY	New York	7430	1548.3	America/New_York
1840004178	Hudson Falls	NY	New York	7426	1540.3	America/New_York
1840016218	Thompson's Station	TN	Tennessee	7426	125.8	America/Chicago
1840017553	Alta Sierra	CA	California	7425	344.5	America/Los_Angeles
1840014085	Sky Lake	FL	Florida	7424	2272.6	America/New_York
1840016201	Zebulon	NC	North Carolina	7421	470.7	America/New_York
1840029587	Waikoloa Village	HI	Hawaii	7418	181.7	Pacific/Honolulu
1840006197	Dunbar	WV	West Virginia	7418	1022.1	America/New_York
1840024569	Floris	VA	Virginia	7417	1032.3	America/New_York
1840019653	Alamo Heights	TX	Texas	7417	1555.7	America/Chicago
1840034384	Dry Run	OH	Ohio	7417	602.0	America/New_York
1840035797	Forestbrook	SC	South Carolina	7414	780.0	America/New_York
1840021736	Taft	CA	California	7414	187.4	America/Los_Angeles
1840008369	McCook	NE	Nebraska	7412	524.2	America/Chicago
1840017603	Kentfield	CA	California	7410	945.3	America/Los_Angeles
1840015058	Newberry	FL	Florida	7401	47.5	America/New_York
1840020971	Hitchcock	TX	Texas	7398	47.3	America/Chicago
1840004948	Briarcliff Manor	NY	New York	7395	476.2	America/New_York
1840018492	Lockwood	MT	Montana	7393	222.1	America/Denver
1840014720	Commerce	GA	Georgia	7391	213.5	America/New_York
1840004972	Viola	NY	New York	7385	1031.5	America/New_York
1840028918	Broadview Park	FL	Florida	7385	2846.5	America/New_York
1840014448	Pocahontas	AR	Arkansas	7384	371.8	America/Chicago
1840015406	Trumann	AR	Arkansas	7383	491.3	America/Chicago
1840020846	Lampasas	TX	Texas	7377	385.4	America/Chicago
1840017572	Boyes Hot Springs	CA	California	7374	2685.0	America/Los_Angeles
1840020113	Nibley	UT	Utah	7373	630.3	America/Denver
1840014712	Cumming	GA	Georgia	7371	378.2	America/New_York
1840015166	Union	KY	Kentucky	7369	819.3	America/New_York
1840019194	Belen	NM	New Mexico	7367	149.3	America/Denver
1840034048	East Shoreham	NY	New York	7367	526.8	America/New_York
1840005063	Oakdale	NY	New York	7365	895.1	America/New_York
1840000382	Charles City	IA	Iowa	7364	464.3	America/Chicago
1840006775	Belle Plaine	MN	Minnesota	7363	477.5	America/Chicago
1840034845	Ancient Oaks	PA	Pennsylvania	7363	1172.8	America/New_York
1840018254	Highlands	TX	Texas	7359	582.1	America/Chicago
1840016320	Forest City	NC	North Carolina	7357	331.5	America/New_York
1840004224	Freeland	MI	Michigan	7357	431.2	America/Detroit
1840015921	Macclenny	FL	Florida	7354	583.5	America/New_York
1840041920	Clover Creek	WA	Washington	7354	438.8	America/Los_Angeles
1630023733	San Antonio	PR	Puerto Rico	7351	1508.5	America/Puerto_Rico
1840036150	La Follette	TN	Tennessee	7349	577.4	America/New_York
1840001689	Lexington	VA	Virginia	7346	1134.9	America/New_York
1840002361	New London	WI	Wisconsin	7342	508.5	America/Chicago
1840025639	Laurel Hill	VA	Virginia	7338	639.0	America/New_York
1840005126	Northport	NY	New York	7337	1230.0	America/New_York
1840002404	Kimberly	WI	Wisconsin	7331	1231.9	America/Chicago
1840015176	Villa Hills	KY	Kentucky	7331	786.0	America/New_York
1840024808	Carrollton	VA	Virginia	7330	432.8	America/New_York
1840010255	Washington	IA	Iowa	7329	530.5	America/Chicago
1840026985	Garnet	CA	California	7328	359.3	America/Los_Angeles
1840029849	University Park	IL	Illinois	7328	263.8	America/Chicago
1840028798	Beacon Square	FL	Florida	7327	1398.3	America/New_York
1840003498	Greenville	AL	Alabama	7326	132.5	America/Chicago
1840004098	Rapid Valley	SD	South Dakota	7324	437.2	America/Denver
1840007313	Bellbrook	OH	Ohio	7321	901.6	America/New_York
1840004823	Chesterland	OH	Ohio	7317	201.5	America/New_York
1840003374	Archbald	PA	Pennsylvania	7316	165.3	America/New_York
1840009788	Scottsburg	IN	Indiana	7313	509.7	America/Indiana/Indianapolis
1840013182	Flatwoods	KY	Kentucky	7312	807.3	America/New_York
1840005339	Cedarhurst	NY	New York	7307	4180.9	America/New_York
1840017981	Bermuda Dunes	CA	California	7306	956.3	America/Los_Angeles
1840019287	Nuevo	CA	California	7305	416.7	America/Los_Angeles
1840037518	Parkwood	WA	Washington	7303	1080.1	America/Los_Angeles
1840010217	Wauseon	OH	Ohio	7301	529.9	America/New_York
1840014003	Meraux	LA	Louisiana	7297	679.2	America/Chicago
1840004448	Scotia	NY	New York	7292	1667.9	America/New_York
1840007636	Aurora	MO	Missouri	7290	447.0	America/Chicago
1840014825	Montevallo	AL	Alabama	7288	219.6	America/Chicago
1840019123	Oceano	CA	California	7287	1831.2	America/Los_Angeles
1840017917	Acton	CA	California	7286	71.7	America/Los_Angeles
1840001360	Rumson	NJ	New Jersey	7285	555.1	America/New_York
1630035575	San Isidro	PR	Puerto Rico	7285	3751.2	America/Puerto_Rico
1840005989	Riverdale Park	MD	Maryland	7284	1771.4	America/New_York
1840003545	Emerson	NJ	New Jersey	7281	1260.1	America/New_York
1840008189	Nappanee	IN	Indiana	7276	582.9	America/Indiana/Indianapolis
1840023843	Wollochet	WA	Washington	7276	481.6	America/Los_Angeles
1840003153	Whitinsville	MA	Massachusetts	7273	771.0	America/New_York
1840021484	Winters	CA	California	7270	956.4	America/Los_Angeles
1840002435	Walled Lake	MI	Michigan	7262	1269.6	America/Detroit
1840008324	Nebraska City	NE	Nebraska	7257	563.4	America/Chicago
1840022493	Mammoth Lakes	CA	California	7253	112.6	America/Los_Angeles
1840015128	Clewiston	FL	Florida	7252	622.1	America/New_York
1840006065	Georgetown	DE	Delaware	7247	557.2	America/New_York
1840017649	Ben Lomond	CA	California	7247	334.3	America/Los_Angeles
1840145547	Middletown	PA	Pennsylvania	7245	1070.0	America/New_York
1840011303	North Riverside	IL	Illinois	7245	1701.9	America/Chicago
1840020270	La Junta	CO	Colorado	7244	876.2	America/Denver
1840026281	Cos Cob	CT	Connecticut	7243	1299.4	America/New_York
1840005342	East Hills	NY	New York	7242	1226.8	America/New_York
1840000945	Washington	NJ	New Jersey	7240	1422.5	America/New_York
1840009644	Pacific	MO	Missouri	7239	420.1	America/Chicago
1840004834	South Haven	IN	Indiana	7237	1229.8	America/Chicago
1840146815	Radisson	NY	New York	7235	618.2	America/New_York
1840005700	Taneytown	MD	Maryland	7234	884.9	America/New_York
1840021514	Sausalito	CA	California	7233	1583.1	America/Los_Angeles
1840020533	Globe	AZ	Arizona	7230	153.4	America/Phoenix
1840009789	Salem	IL	Illinois	7228	399.2	America/Chicago
1840004791	Monticello	NY	New York	7224	683.4	America/New_York
1840015042	Rayne	LA	Louisiana	7223	735.4	America/Chicago
1840014078	Mims	FL	Florida	7222	163.4	America/New_York
1840018499	Clarkston	WA	Washington	7222	1356.4	America/Los_Angeles
1840021943	Tolleson	AZ	Arizona	7221	486.3	America/Phoenix
1840015101	Dade City	FL	Florida	7221	402.0	America/New_York
1840010228	Winfield	IN	Indiana	7219	224.8	America/Chicago
1840000955	Wharton	NJ	New Jersey	7217	1340.3	America/New_York
1840134659	Centerville	SC	South Carolina	7217	471.9	America/New_York
1840014431	King	NC	North Carolina	7210	460.5	America/New_York
1840013715	Bremen	GA	Georgia	7209	262.3	America/New_York
1840022941	Pinson	AL	Alabama	7209	240.7	America/Chicago
1840014889	Richland	MS	Mississippi	7208	222.2	America/Chicago
1840015453	Savannah	TN	Tennessee	7206	407.9	America/Chicago
1840033488	Yorketown	NJ	New Jersey	7206	1165.2	America/New_York
1840003960	River Rouge	MI	Michigan	7200	1047.4	America/Detroit
1840153086	Staples	CT	Connecticut	7200	639.2	America/New_York
1840010145	Calumet Park	IL	Illinois	7193	2485.9	America/Chicago
1840004287	Brockport	NY	New York	7192	1277.1	America/New_York
1840020953	Gonzales	TX	Texas	7190	456.6	America/Chicago
1840020818	Lacy-Lakeview	TX	Texas	7190	637.7	America/Chicago
1840000699	Glenolden	PA	Pennsylvania	7190	2848.0	America/New_York
1840029591	Wailua Homesteads	HI	Hawaii	7189	379.9	Pacific/Honolulu
1840036101	South Cleveland	TN	Tennessee	7188	197.3	America/New_York
1840003691	Keyport	NJ	New Jersey	7188	2009.3	America/New_York
1840014401	Russellville	KY	Kentucky	7186	255.2	America/Chicago
1840034028	Baywood	NY	New York	7185	1213.6	America/New_York
1840148513	White Knoll	SC	South Carolina	7185	453.4	America/New_York
1840019900	Laurel	MT	Montana	7181	1275.0	America/Denver
1840003017	Delafield	WI	Wisconsin	7181	294.6	America/Chicago
1840006989	Hiawatha	IA	Iowa	7179	581.7	America/Chicago
1840000279	Lake Hallie	WI	Wisconsin	7178	194.7	America/Chicago
1840018811	Orchard Mesa	CO	Colorado	7173	755.3	America/Denver
1840023786	Mead	WA	Washington	7172	381.2	America/Los_Angeles
1840001378	Souderton	PA	Pennsylvania	7169	2468.3	America/New_York
1840020450	Noble	OK	Oklahoma	7168	216.9	America/Chicago
1840009566	Logan	OH	Ohio	7168	577.6	America/New_York
1840010833	West Frankfort	IL	Illinois	7168	555.3	America/Chicago
1840040293	Porters Neck	NC	North Carolina	7165	511.3	America/New_York
1840029048	Lake Lorraine	FL	Florida	7164	1344.2	America/Chicago
1840025799	Piñon Hills	CA	California	7157	86.0	America/Los_Angeles
1840002845	Harrisburg	SD	South Dakota	7157	588.7	America/Chicago
1840017344	Hobart	WA	Washington	7155	146.9	America/Los_Angeles
1840028582	Stratmoor	CO	Colorado	7154	1044.0	America/Denver
1840005099	Sound Beach	NY	New York	7154	1687.7	America/New_York
1840007172	Delphos	OH	Ohio	7153	831.3	America/New_York
1840013499	Welcome	SC	South Carolina	7153	598.7	America/New_York
1840026826	Sandston	VA	Virginia	7152	279.9	America/New_York
1840034156	Mentor-on-the-Lake	OH	Ohio	7152	1711.8	America/New_York
1840000708	Ridley Park	PA	Pennsylvania	7152	2559.6	America/New_York
1840021776	Seminole	OK	Oklahoma	7144	201.3	America/Chicago
1840033831	Moapa Valley	NV	Nevada	7144	63.2	America/Los_Angeles
1840021182	Seaside	OR	Oregon	7142	708.1	America/Los_Angeles
1840009188	Sandwich	IL	Illinois	7139	582.0	America/Chicago
1840014525	Dayton	TN	Tennessee	7139	324.1	America/New_York
1840019916	Milton-Freewater	OR	Oregon	7137	1358.0	America/Los_Angeles
1840019560	Jasper	TX	Texas	7131	263.6	America/Chicago
1840014481	Prairie Grove	AR	Arkansas	7131	295.2	America/Chicago
1840006013	Wetumpka	AL	Alabama	7129	251.3	America/Chicago
1840020308	Atherton	CA	California	7124	548.4	America/Los_Angeles
1840022410	Timnath	CO	Colorado	7122	376.3	America/Denver
1840002174	Sturgis	SD	South Dakota	7121	428.2	America/Denver
1840008563	Greenville	IL	Illinois	7121	435.8	America/Chicago
1840005622	Frostburg	MD	Maryland	7118	821.9	America/New_York
1840006004	Strasburg	VA	Virginia	7104	673.8	America/New_York
1840016009	West Miami	FL	Florida	7104	3868.9	America/New_York
1840013512	Valley Falls	SC	South Carolina	7104	528.8	America/New_York
1840037740	Sudden Valley	WA	Washington	7103	640.9	America/Los_Angeles
1840008701	Murphysboro	IL	Illinois	7101	522.5	America/Chicago
1840016370	Mills River	NC	North Carolina	7100	122.9	America/New_York
1840019854	Fircrest	WA	Washington	7098	1730.8	America/Los_Angeles
1840019834	Pacific	WA	Washington	7097	1132.4	America/Los_Angeles
1840007215	Crete	NE	Nebraska	7093	721.1	America/Chicago
1840009691	Robinson	IL	Illinois	7089	582.5	America/Chicago
1840153025	Wayne	PA	Pennsylvania	7088	1288.5	America/New_York
1840073958	Garden Home-Whitford	OR	Oregon	7086	1766.3	America/Los_Angeles
1840014070	Heathrow	FL	Florida	7084	997.0	America/New_York
1840014672	Dahlonega	GA	Georgia	7083	310.2	America/New_York
1840014897	Demopolis	AL	Alabama	7080	154.1	America/Chicago
1840074237	Lackland AFB	TX	Texas	7077	645.2	America/Chicago
1840018217	Kingsland	TX	Texas	7075	302.0	America/Chicago
1840015918	Waveland	MS	Mississippi	7075	321.8	America/Chicago
1840007128	Cortland	OH	Ohio	7073	630.6	America/New_York
1840017986	Highgrove	CA	California	7069	848.3	America/Los_Angeles
1840020870	Marble Falls	TX	Texas	7068	174.3	America/Chicago
1840014543	Heber Springs	AR	Arkansas	7066	300.0	America/Chicago
1840008882	St. Joseph	MN	Minnesota	7066	293.6	America/Chicago
1840014869	Philadelphia	MS	Mississippi	7065	223.4	America/Chicago
1840026284	Old Greenwich	CT	Connecticut	7060	1366.1	America/New_York
1840004981	Nyack	NY	New York	7057	3539.0	America/New_York
1840014848	Kosciusko	MS	Mississippi	7056	361.2	America/Chicago
1840014123	Inwood	FL	Florida	7054	1439.1	America/New_York
1840007379	Batesville	IN	Indiana	7052	446.5	America/Indiana/Indianapolis
1840037864	Woods Creek	WA	Washington	7048	193.9	America/Los_Angeles
1840073890	Islamorada, Village of Islands	FL	Florida	7044	421.7	America/New_York
1840006122	Sappington	MO	Missouri	7039	1135.4	America/Chicago
1840013942	Lacombe	LA	Louisiana	7035	102.7	America/Chicago
1840011326	Stickney	IL	Illinois	7031	1410.7	America/Chicago
1840013476	Fayetteville	TN	Tennessee	7026	282.0	America/Chicago
1840022061	Seminole	TX	Texas	7024	652.5	America/Chicago
1840003771	Barrington	NJ	New Jersey	7022	1714.6	America/New_York
1840000905	Midland Park	NJ	New Jersey	7022	1726.0	America/New_York
1840014101	Belle Isle	FL	Florida	7020	1129.5	America/New_York
1840001338	Milltown	NJ	New Jersey	7017	1743.9	America/New_York
1840014428	Church Hill	TN	Tennessee	7016	287.1	America/New_York
1840004969	Tappan	NY	New York	7016	982.5	America/New_York
1840015374	Trinity	NC	North Carolina	7012	160.3	America/New_York
1840020369	Grove	OK	Oklahoma	7012	285.0	America/Chicago
1840020189	Fort Bragg	CA	California	7007	936.3	America/Los_Angeles
1840007373	Basehor	KS	Kansas	7004	377.8	America/Chicago
1840001501	Connellsville	PA	Pennsylvania	7004	1239.4	America/New_York
1840014291	Morehead	KY	Kentucky	7001	279.4	America/New_York
1840075021	Kahaluu-Keauhou	HI	Hawaii	7001	337.6	Pacific/Honolulu
1840007543	Benton	IL	Illinois	6999	492.2	America/Chicago
1840033314	Kingston Estates	NJ	New Jersey	6999	2333.1	America/New_York
1840004946	Tuckahoe	NY	New York	6995	4493.7	America/New_York
1840019260	Idabel	OK	Oklahoma	6994	162.3	America/Chicago
1840003612	Mountainside	NJ	New Jersey	6991	675.4	America/New_York
1840004306	Byron Center	MI	Michigan	6988	530.8	America/Detroit
1840000322	Rockland	ME	Maine	6986	209.9	America/New_York
1840029097	West Samoset	FL	Florida	6985	2002.7	America/New_York
1840015951	Mascotte	FL	Florida	6985	209.4	America/New_York
1840152097	California Polytechnic State University	CA	California	6983	1753.1	America/Los_Angeles
1840005407	Richboro	PA	Pennsylvania	6983	615.6	America/New_York
1840022917	Youngtown	AZ	Arizona	6980	1812.4	America/Phoenix
1840014564	Morrilton	AR	Arkansas	6980	305.3	America/Chicago
1840008643	Mount Carmel	IL	Illinois	6978	560.2	America/Chicago
1840013583	Bennettsville	SC	South Carolina	6975	436.0	America/New_York
1840028618	Pike Creek	DE	Delaware	6975	1001.6	America/New_York
1840035281	Elkins Park	PA	Pennsylvania	6973	1546.1	America/New_York
1840015698	Lincoln	AL	Alabama	6968	104.8	America/Chicago
